Evaluations,Played,Time
6450,5,0.468029
11850,5,0.632039
10200,6,0.496031
5400,4,0.244016
9750,6,0.496031
7800,5,0.364022
12150,7,0.608038
9750,6,0.488031
13800,6,0.728045
10650,6,0.536034
11550,6,0.576035999999999
3724,6,0.144009
3959,6,0.180010999999999
11100,6,0.576036
6040,6,0.31202
3915,5,0.200012
10950,5,0.552035
5850,4,0.268015999999999
6900,5,0.328021000000001
6240,6,0.308019
2220,4,0.0920059999999996
15750,7,0.832052000000001
12900,6,0.708043999999999
5970,5,0.284018
10650,6,0.552034000000001
12600,7,0.680043
9150,5,0.500031
4347,6,0.232015000000001
8490,6,0.428025999999999
13350,6,0.712045
7350,5,0.348022
9300,6,0.476029
9720,6,0.540034
6300,4,0.332020999999999
15150,6,0.840052
8310,6,0.444027999999999
13350,6,0.728046000000003
734,5,0.0320019999999985
7650,4,0.396024000000001
5850,4,0.284018
9750,6,0.488030999999999
9150,5,0.476029
1900,5,0.100007000000002
9750,6,0.480029999999999
11220,7,0.580036
12450,6,0.668042
4950,4,0.260016
13500,7,0.740046
6900,5,0.340021
14850,7,0.776049
9600,5,0.492030999999997
6450,5,0.312019000000003
9750,6,0.492030999999997
600,2,0.0240010000000019
9150,5,0.452029
12450,6,0.640039999999999
4950,4,0.248015000000002
67500,6,4.248266
11100,6,0.584036000000001
904,6,0.0400029999999987
10650,6,0.556034
10500,5,0.560035000000003
15150,6,0.844052999999999
3221,5,0.300018999999999
12000,6,0.644040000000004
11220,7,0.576035999999995
12000,6,0.616039000000001
10650,6,0.540033000000001
15750,7,0.884056000000001
3787,6,0.212012999999999
3270,5,0.148009000000002
8250,5,0.416025999999995
13050,7,0.696044000000001
7350,5,0.388024000000001
1906,6,0.0800049999999999
8370,6,0.432026999999998
11100,6,0.592037000000005
4656,6,0.220013999999999
6900,5,0.360022000000001
9300,6,0.504032000000002
13050,7,0.704043999999996
10200,6,0.556034000000004
10650,6,0.548034999999999
12450,6,0.656040999999995
3000,3,0.140008000000002
7920,6,0.396025000000002
12150,7,0.668042
5226,7,0.248015000000002
6900,5,0.332020999999997
3221,5,0.32002
6900,5,0.328021
8400,6,0.404025000000004
9750,6,0.516031999999996
9150,5,0.492031000000004
9750,6,0.536032999999996
13800,6,0.752046999999997
10650,6,0.544034000000003
6120,6,0.316020000000002
2346,5,0.124007999999996
8250,5,0.416026000000002
7320,5,0.368023000000001
7840,6,0.404024999999997
1574,4,0.0640040000000042
11100,6,0.616038999999994
6000,5,0.280017000000001
8700,5,0.448028000000001
14250,6,0.796050000000001
11550,6,0.644040000000004
10650,6,0.568035999999999
8700,5,0.460027999999994
