Evaluations,Played,Time
55296,7,4.788299
28912,6,2.532158
35432,7,3.776236
76032,7,8.760548
64512,7,5.224326
35488,6,3.612226
52840,6,5.44834
57448,6,9.872617
1066,5,0.976061000000001
91904,6,8.280518
49664,6,5.43634
55296,7,5.584349
40144,6,4.48028000000001
42752,6,5.77636099999999
36096,7,4.748296
30938,7,4.02825200000001
72960,7,8.45652899999999
19028,6,2.66416600000001
53760,7,5.516345
64512,7,5.48034199999999
51968,6,7.148447
56832,7,4.860304
64256,6,7.968498
73424,7,8.27651700000001
43520,6,6.02837699999998
48128,6,7.37646100000001
27856,6,3.37221099999999
35840,6,4.51628200000002
69840,8,6.81642600000001
17256,5,2.48415499999999
61952,6,9.90061900000001
58020,8,5.87636699999999
52224,7,5.70835700000001
52224,7,5.52434500000001
59088,8,5.22432699999999
76032,7,7.56447199999999
60672,7,6.56441100000001
50688,7,5.31633199999999
57344,6,4.64029000000002
43776,7,5.43233899999998
31336,6,3.312207
58368,7,9.25657900000002
47872,8,4.90830699999998
28160,6,3.48021700000001
52328,7,7.596475
63488,6,7.92449499999998
72704,6,6.908432
47616,7,4.90830700000004
41984,6,3.38021099999997
48128,6,5.31233200000003
34048,5,4.12025699999998
55296,7,5.90436899999997
79056,8,7.05244100000004
424,4,0.0800049999999715
84384,8,8.14450900000003
58368,7,6.36839799999996
112896,7,8.62853900000005
57344,6,5.32833299999999
41984,6,5.72835800000001
55912,6,8.69654399999996
53760,7,6.87242900000001
37840,6,3.20820100000003
38912,6,4.24426499999998
53248,5,5.46834200000001
25442,6,3.74823399999997
35072,6,3.69223099999999
48384,7,4.48028000000005
40192,5,4.08825499999995
44768,8,6.88043000000005
67688,7,9.5926
5940,7,1.404088
24542,6,3.93624599999998
60160,8,7.38046099999997
28776,5,5.11632000000003
48128,6,4.82830100000001
34720,6,4.54028399999999
18030,6,3.25220300000001
45824,6,4.33227099999999
30208,5,3.78823699999998
34012,7,4.088255
53456,7,5.79636299999999
49768,6,5.99237400000004
64256,6,9.00456299999996
66208,6,6.98443600000002
45824,6,5.860367
38144,6,4.75629700000002
6142,5,1.38808699999998
23248,6,2.66416600000002
49664,6,5.220326
46576,6,4.95231000000001
51152,7,4.616288
55296,7,6.58441199999999
90624,7,9.88061699999997
53760,7,6.79242499999998
69840,8,8.816551
50432,6,4.66029100000003
56816,7,6.85642900000005
45056,6,4.30426899999998
37480,6,5.42833899999994
50688,7,4.18026100000009
68096,6,5.84436499999993
41216,6,4.34427200000005
64256,6,6.90043100000003
47360,6,3.88024299999995
35542,7,4.04425200000003
35840,6,4.47627999999997
65024,6,5.47634200000005
28160,6,3.42821499999991
35840,6,4.628289
55040,6,5.048315
45472,6,6.10038200000008
59648,6,8.52453200000002
15720,5,3.02819
64256,6,7.74448399999994
39888,5,3.56822299999999
52688,7,6.10838100000001
58064,7,6.50440700000001
53612,7,4.84430299999997
54996,8,5.16832299999999
47360,6,4.86430400000006
40448,6,4.10825599999998
69120,7,9.26057900000001
67072,8,7.61247600000002
39680,6,5.54834699999992
33536,6,3.42821400000003
46848,7,5.04031500000008
