Played,Evaluations,Time
1424,6,0.159999999999997
1712,6,0.189999999999998
1056,4,0.109999999999999
2352,7,0.25
1104,4,0.120000000000005
911,6,0.0900000000000034
2352,7,0.260000000000005
912,5,0.0899999999999892
740,6,0.0799999999999983
672,5,0.0700000000000074
3472,5,0.370000000000005
938,5,0.0899999999999892
2608,8,0.300000000000011
3456,7,0.399999999999991
1664,6,0.189999999999998
559,6,0.0600000000000023
1072,5,0.109999999999999
912,5,0.0799999999999983
1120,5,0.120000000000005
1448,7,0.159999999999997
615,5,0.0600000000000023
2160,7,0.239999999999995
1552,5,0.160000000000011
866,5,0.0799999999999983
2224,5,0.22999999999999
3472,6,0.370000000000005
1152,5,0.120000000000005
1284,6,0.129999999999995
832,5,0.0900000000000034
2000,6,0.219999999999999
2160,7,0.239999999999995
984,5,0.0900000000000034
322,4,0.0300000000000011
2128,8,0.239999999999995
1131,5,0.120000000000005
1008,4,0.0999999999999943
864,5,0.0800000000000125
2048,6,0.209999999999994
528,4,0.0600000000000023
1264,6,0.129999999999995
3488,6,0.400000000000006
1168,5,0.11999999999999
272,4,0.0300000000000011
588,5,0.0400000000000063
2576,6,0.299999999999997
528,4,0.0499999999999972
462,5,0.0500000000000114
230,5,0.019999999999996
2552,7,0.269999999999996
1520,6,0.170000000000002
464,3,0.0499999999999972
2440,7,0.25
720,4,0.0900000000000034
1184,6,0.129999999999995
1712,6,0.189999999999998
1264,5,0.13000000000001
1808,6,0.189999999999998
3680,6,0.420000000000002
1360,5,0.140000000000001
2032,5,0.200000000000003
567,4,0.0599999999999881
1776,4,0.170000000000002
2176,5,0.230000000000004
2224,5,0.230000000000004
430,5,0.039999999999992
1456,5,0.150000000000006
2208,7,0.25
1360,5,0.140000000000001
1792,5,0.179999999999993
1424,6,0.160000000000011
1616,6,0.169999999999987
864,4,0.0800000000000125
1760,6,0.189999999999998
904,6,0.0900000000000034
1168,5,0.129999999999995
1424,6,0.149999999999991
2144,6,0.230000000000004
512,4,0.0300000000000011
1712,6,0.189999999999998
414,5,0.0400000000000063
2048,6,0.219999999999999
167,4,0.019999999999996
991,5,0.100000000000009
344,4,0.0299999999999869
3312,7,0.400000000000006
2352,7,0.269999999999996
960,4,0.100000000000009
94,4,0.00999999999999091
960,4,0.100000000000009
1216,5,0.129999999999995
320,4,0.0300000000000011
1528,6,0.150000000000006
1376,6,0.149999999999991
1808,6,0.200000000000003
119,3,0.019999999999996
976,6,0.0900000000000034
2288,6,0.260000000000005
1776,7,0.209999999999994
1312,5,0.129999999999995
739,6,0.0800000000000125
1520,6,0.159999999999997
648,5,0.0600000000000023
406,5,0.039999999999992
187,4,0.0200000000000102
720,4,0.0699999999999932
565,7,0.0600000000000023
1568,6,0.159999999999997
1216,5,0.120000000000005
1168,5,0.11999999999999
1776,8,0.200000000000003
1021,5,0.109999999999999
1792,6,0.189999999999998
1472,6,0.160000000000011
864,4,0.0899999999999892
2240,6,0.25
1456,5,0.150000000000006
1408,5,0.150000000000006
751,5,0.0699999999999932
1168,5,0.129999999999995
910,6,0.100000000000009
1264,5,0.120000000000005
840,5,0.0899999999999892
751,5,0.0799999999999983
2000,6,0.210000000000008
4504,6,0.469999999999999
1744,5,0.179999999999993
2400,7,0.260000000000005
1600,5,0.159999999999997
1360,5,0.140000000000001
1696,5,0.180000000000007
2176,5,0.239999999999995
1710,6,0.180000000000007
1664,6,0.179999999999993
14224,6,1.55
464,3,0.0500000000000114
1872,7,0.199999999999989
1168,6,0.120000000000005
1312,5,0.140000000000001
832,5,0.0900000000000034
1264,5,0.129999999999995
1760,6,0.180000000000007
1648,5,0.170000000000002
368,3,0.0299999999999869
2000,6,0.220000000000013
1920,7,0.219999999999999
532,6,0.0599999999999881
1760,6,0.180000000000007
1312,5,0.140000000000001
4352,6,0.480000000000004
1424,6,0.159999999999997
576,4,0.0600000000000023
1024,5,0.109999999999999
704,4,0.0600000000000023
368,4,0.039999999999992
1024,5,0.100000000000009
1134,6,0.11999999999999
1360,5,0.150000000000006
816,4,0.0799999999999983
1664,7,0.170000000000002
1072,5,0.120000000000005
1552,5,0.159999999999997
628,6,0.0600000000000023
2144,6,0.239999999999995
512,3,0.0499999999999972
1264,6,0.129999999999995
1664,6,0.190000000000012
1060,6,0.109999999999999
928,5,0.0999999999999943
1216,5,0.120000000000005
2096,6,0.22999999999999
2096,6,0.230000000000004
354,5,0.0400000000000063
1920,7,0.219999999999999
1096,6,0.109999999999999
176,3,0.019999999999996
165,5,0.0100000000000051
1312,5,0.140000000000001
576,4,0.0600000000000023
2576,6,0.289999999999992
2720,6,0.310000000000002
1616,6,0.180000000000007
928,5,0.0899999999999892
1264,5,0.120000000000005
797,6,0.0799999999999983
445,5,0.0499999999999972
1968,7,0.210000000000008
2304,7,0.269999999999996
615,4,0.0600000000000023
1113,5,0.109999999999999
1888,5,0.200000000000003
1296,4,0.129999999999995
3216,7,0.370000000000005
2272,5,0.239999999999995
2848,5,0.299999999999997
3136,5,0.329999999999998
1344,4,0.13000000000001
776,4,0.0699999999999932
960,4,0.0900000000000034
66,3,0.0100000000000051
1808,6,0.179999999999993
816,4,0.0799999999999983
1680,4,0.159999999999997
656,4,0.0600000000000023
1760,6,0.170000000000002
1104,4,0.109999999999999
66,3,0.0100000000000051
2096,6,0.200000000000003
1408,5,0.140000000000001
1248,4,0.11999999999999
1392,5,0.13000000000001
468,5,0.0499999999999972
1128,5,0.109999999999999
1472,6,0.159999999999997
1200,4,0.120000000000005
468,5,0.039999999999992
19664,6,2.12
1552,5,0.170000000000002
720,5,0.0699999999999932
960,5,0.0900000000000034
1568,6,0.170000000000002
2544,7,0.269999999999996
2192,6,0.230000000000004
368,4,0.0400000000000063
5360,6,0.599999999999994
2176,8,0.25
768,5,0.0799999999999983
2048,6,0.219999999999999
928,5,0.100000000000009
1424,6,0.149999999999991
1392,4,0.140000000000001
1360,5,0.129999999999995
1104,4,0.109999999999999
1696,5,0.180000000000007
768,4,0.0699999999999932
375,4,0.0400000000000063
1360,5,0.140000000000001
441,6,0.0400000000000063
1456,5,0.149999999999991
864,5,0.0799999999999983
528,5,0.0400000000000063
2000,6,0.230000000000004
1664,6,0.179999999999993
1856,6,0.189999999999998
1104,4,0.109999999999999
1584,6,0.160000000000011
2208,7,0.25
976,5,0.0899999999999892
1520,6,0.160000000000011
1166,6,0.129999999999995
1616,6,0.170000000000002
4112,6,0.459999999999994
996,7,0.109999999999999
718,6,0.0700000000000074
912,4,0.0899999999999892
1063,5,0.100000000000009
662,6,0.0699999999999932
1168,5,0.120000000000005
4736,6,0.510000000000005
538,4,0.0499999999999972
1648,5,0.170000000000002
902,6,0.0899999999999892
1712,6,0.180000000000007
960,4,0.0999999999999943
2448,7,0.260000000000005
2832,7,0.329999999999998
248,4,0.0300000000000011
1552,5,0.159999999999997
184,3,0.0200000000000102
2112,7,0.22999999999999
4032,7,0.469999999999999
2378,7,0.280000000000001
1760,6,0.189999999999998
888,5,0.100000000000009
1240,6,0.129999999999995
1128,5,0.120000000000005
917,6,0.0999999999999943
2432,6,0.27000000000001
3392,9,0.449999999999989
650,5,0.0700000000000074
713,7,0.0900000000000034
1288,6,0.140000000000001
1090,6,0.11999999999999
1072,5,0.109999999999999
1188,7,0.120000000000005
840,6,0.0999999999999943
2576,6,0.300000000000011
1328,6,0.149999999999991
1216,5,0.140000000000001
891,7,0.0900000000000034
584,5,0.0600000000000023
552,5,0.0600000000000023
1264,5,0.129999999999995
813,5,0.0900000000000034
1120,5,0.129999999999995
1072,5,0.109999999999999
635,5,0.0699999999999932
1472,6,0.160000000000011
1664,6,0.179999999999993
2017,7,0.230000000000004
2240,6,0.25
622,5,0.0600000000000023
1360,5,0.140000000000001
976,5,0.109999999999999
1616,6,0.189999999999998
1168,5,0.120000000000005
1856,6,0.219999999999999
1095,5,0.11999999999999
46096,5,4.73
2064,7,0.230000000000004
4336,5,0.459999999999994
48,2,0.0100000000000051
1200,4,0.109999999999999
1888,5,0.189999999999998
1744,5,0.180000000000007
264,4,0.019999999999996
1696,5,0.170000000000002
1572,6,0.159999999999997
2208,4,0.219999999999999
1488,4,0.140000000000001
1440,4,0.140000000000001
1056,4,0.109999999999999
2176,5,0.210000000000008
1629,7,0.169999999999987
944,3,0.0900000000000034
1072,5,0.109999999999999
966,4,0.100000000000009
2096,6,0.209999999999994
1904,6,0.209999999999994
912,4,0.100000000000009
1696,5,0.170000000000002
2464,5,0.27000000000001
68,4,0.00999999999999091
392,4,0.039999999999992
3120,7,0.379999999999995
2736,7,0.340000000000003
2528,6,0.280000000000001
1312,5,0.129999999999995
804,5,0.0800000000000125
1312,5,0.129999999999995
2560,5,0.25
1552,5,0.169999999999987
1150,6,0.120000000000005
2736,7,0.29000000000002
1968,7,0.22999999999999
612,5,0.0600000000000023
560,3,0.0499999999999829
816,4,0.0800000000000125
1792,5,0.180000000000007
167,4,0.0199999999999818
864,4,0.0900000000000034
660,5,0.0600000000000023
720,4,0.0699999999999932
390,4,0.0400000000000205
912,5,0.0900000000000034
1312,5,0.139999999999986
304,3,0.0300000000000011
941,6,0.0900000000000034
1072,5,0.120000000000005
2096,6,0.22999999999999
1216,5,0.129999999999995
1312,5,0.140000000000015
2480,6,0.280000000000001
912,4,0.0999999999999943
3856,5,0.370000000000005
1405,5,0.150000000000006
888,5,0.089999999999975
708,5,0.0700000000000216
1648,5,0.169999999999987
976,5,0.0999999999999943
1264,5,0.129999999999995
1568,6,0.170000000000016
1744,5,0.189999999999998
1408,5,0.139999999999986
78,5,0.0100000000000193
1552,5,0.159999999999997
4304,6,0.490000000000009
576,4,0.0600000000000023
864,4,0.0799999999999841
560,4,0.0500000000000114
2000,6,0.20999999999998
970,6,0.100000000000023
768,4,0.0799999999999841
808,6,0.0800000000000125
1264,5,0.129999999999995
2144,6,0.240000000000009
1776,7,0.20999999999998
2960,6,0.340000000000003
48,2,0.00999999999999091
2112,7,0.230000000000018
1408,5,0.150000000000006
3232,5,0.340000000000003
816,4,0.0799999999999841
608,3,0.0600000000000023
2496,7,0.27000000000001
2160,7,0.25
2352,7,0.259999999999991
1568,6,0.169999999999987
1616,6,0.170000000000016
2960,6,0.340000000000003
1600,5,0.169999999999987
200,4,0.0200000000000102
1072,5,0.109999999999985
1856,6,0.210000000000008
2096,6,0.22999999999999
1933,8,0.230000000000018
2544,7,0.280000000000001
1664,6,0.189999999999998
1184,6,0.139999999999986
2384,6,0.27000000000001
1367,6,0.150000000000006
1008,4,0.0999999999999943
964,6,0.0900000000000034
1184,6,0.139999999999986
160,3,0.0100000000000193
517,5,0.0600000000000023
560,3,0.0499999999999829
910,6,0.0999999999999943
1472,6,0.159999999999997
576,5,0.0600000000000023
1648,6,0.170000000000016
1408,5,0.150000000000006
752,3,0.0699999999999932
2000,6,0.210000000000008
1280,6,0.149999999999977
1312,5,0.140000000000015
1520,6,0.159999999999997
1152,5,0.120000000000005
2240,6,0.239999999999981
1952,6,0.220000000000027
1504,5,0.159999999999997
2384,6,0.259999999999991
324,5,0.039999999999992
1312,5,0.140000000000015
1168,5,0.120000000000005
504,5,0.0499999999999829
1056,4,0.110000000000014
2048,6,0.22999999999999
516,5,0.0500000000000114
3376,5,0.369999999999976
1424,6,0.160000000000025
816,4,0.089999999999975
1984,5,0.210000000000008
1744,5,0.180000000000007
2528,6,0.280000000000001
750,6,0.0799999999999841
1712,6,0.200000000000017
2288,6,0.240000000000009
1829,6,0.189999999999998
840,5,0.0799999999999841
700,6,0.0699999999999932
1952,6,0.210000000000008
1504,5,0.150000000000006
1240,6,0.129999999999995
1472,6,0.180000000000007
564,5,0.0499999999999829
1552,5,0.170000000000016
864,4,0.0799999999999841
1712,6,0.190000000000026
1072,5,0.109999999999985
2192,6,0.240000000000009
478,5,0.0499999999999829
1264,5,0.130000000000024
2240,6,0.25
2544,7,0.299999999999983
1568,6,0.180000000000007
775,6,0.0900000000000034
1024,5,0.109999999999985
589,5,0.0600000000000023
910,6,0.0999999999999943
1808,6,0.189999999999998
1072,5,0.120000000000005
1513,6,0.159999999999997
1696,5,0.200000000000017
1264,5,0.139999999999986
272,3,0.0300000000000011
1104,4,0.110000000000014
774,6,0.0799999999999841
1312,5,0.150000000000006
3536,6,0.409999999999997
135,4,0.0200000000000102
720,4,0.0600000000000023
2240,6,0.25
880,6,0.0900000000000034
464,4,0.039999999999992
1616,6,0.169999999999987
1696,5,0.190000000000026
1552,6,0.159999999999997
1504,5,0.159999999999997
1072,5,0.120000000000005
1784,7,0.189999999999998
2176,5,0.239999999999981
1792,5,0.189999999999998
1090,6,0.120000000000005
1472,6,0.170000000000016
1408,5,0.159999999999997
1712,6,0.189999999999998
976,6,0.0999999999999943
1312,5,0.150000000000006
1664,6,0.180000000000007
1120,5,0.120000000000005
720,4,0.0699999999999932
2192,6,0.239999999999981
464,4,0.0400000000000205
916,6,0.0999999999999943
2112,7,0.240000000000009
272,4,0.0300000000000011
880,6,0.089999999999975
2144,6,0.230000000000018
691,5,0.0799999999999841
1856,6,0.200000000000017
1312,5,0.129999999999995
1384,6,0.159999999999997
848,5,0.0900000000000034
1152,4,0.109999999999985
562,4,0.0600000000000023
1344,4,0.130000000000024
248,4,0.0199999999999818
1712,6,0.189999999999998
1552,5,0.159999999999997
1120,6,0.120000000000005
1120,5,0.120000000000005
3216,5,0.319999999999993
1168,6,0.120000000000005
2880,7,0.319999999999993
960,4,0.100000000000023
2448,7,0.269999999999982
1712,6,0.189999999999998
416,4,0.0400000000000205
1376,6,0.149999999999977
1408,5,0.159999999999997
768,4,0.0800000000000125
720,4,0.0699999999999932
64,2,0
1264,6,0.129999999999995
2160,7,0.260000000000019
2048,6,0.219999999999999
526,5,0.0600000000000023
1072,5,0.109999999999985
2096,6,0.230000000000018
1656,6,0.189999999999998
752,6,0.0699999999999932
1216,5,0.129999999999995
2288,6,0.259999999999991
1568,6,0.180000000000007
1067,6,0.120000000000005
1760,6,0.180000000000007
1072,5,0.120000000000005
800,3,0.0699999999999932
760,6,0.0799999999999841
1856,6,0.210000000000008
2240,6,0.259999999999991
1120,5,0.120000000000005
1496,7,0.150000000000006
2208,7,0.259999999999991
1376,6,0.160000000000025
1552,6,0.169999999999987
2336,6,0.25
1072,5,0.109999999999985
1552,5,0.170000000000016
1504,5,0.159999999999997
3200,6,0.360000000000014
976,5,0.109999999999985
1360,5,0.140000000000015
1824,4,0.179999999999978
1952,6,0.219999999999999
1152,4,0.120000000000005
1360,5,0.129999999999995
1600,6,0.170000000000016
1312,5,0.139999999999986
1616,6,0.180000000000007
1120,6,0.120000000000005
649,5,0.0699999999999932
472,4,0.039999999999992
1824,7,0.210000000000008
1504,5,0.170000000000016
1152,4,0.119999999999976
752,3,0.0700000000000216
1716,6,0.179999999999978
768,4,0.0800000000000125
1200,4,0.109999999999985
1872,7,0.230000000000018
1648,5,0.169999999999987
264,4,0.0300000000000011
1360,5,0.140000000000015
1200,4,0.120000000000005
576,4,0.0599999999999739
768,5,0.0800000000000125
2528,6,0.27000000000001
1448,7,0.159999999999997
816,5,0.0799999999999841
1104,4,0.110000000000014
342,5,0.0300000000000011
1120,5,0.120000000000005
1712,6,0.199999999999989
1792,5,0.199999999999989
265,5,0.0200000000000102
1216,5,0.140000000000015
1216,6,0.129999999999995
1168,5,0.120000000000005
784,5,0.0799999999999841
1024,5,0.120000000000005
976,5,0.0999999999999943
1648,5,0.180000000000007
2672,6,0.300000000000011
1168,5,0.129999999999995
1888,6,0.20999999999998
3792,7,0.460000000000008
1280,6,0.150000000000006
1168,5,0.129999999999995
880,5,0.0900000000000034
672,4,0.0699999999999932
2000,6,0.219999999999999
318,4,0.0300000000000011
1904,6,0.210000000000008
1168,5,0.120000000000005
1048,6,0.120000000000005
2336,6,0.25
730,6,0.0799999999999841
696,5,0.0699999999999932
1133,6,0.120000000000005
1120,5,0.120000000000005
720,4,0.0699999999999932
1460,7,0.159999999999997
1072,5,0.110000000000014
1120,5,0.110000000000014
1600,5,0.169999999999987
1552,5,0.169999999999987
1360,5,0.150000000000006
224,3,0.0300000000000011
256,3,0.0200000000000102
1056,5,0.0999999999999943
1104,4,0.120000000000005
1664,6,0.189999999999998
1552,6,0.159999999999997
1231,6,0.140000000000015
1454,6,0.149999999999977
670,5,0.0600000000000023
1240,6,0.140000000000015
2976,7,0.359999999999985
2624,6,0.300000000000011
514,5,0.0600000000000023
1192,6,0.120000000000005
1132,6,0.119999999999976
2832,7,0.340000000000003
3712,5,0.400000000000006
2496,7,0.300000000000011
2672,6,0.289999999999992
5504,6,0.629999999999995
120,4,0.0200000000000102
278,5,0.0199999999999818
1336,6,0.150000000000006
848,3,0.0800000000000125
1712,6,0.189999999999998
2496,7,0.280000000000001
1904,6,0.219999999999999
1328,6,0.150000000000006
1216,5,0.129999999999995
420,5,0.039999999999992
1080,5,0.110000000000014
272,3,0.0300000000000011
888,5,0.089999999999975
661,5,0.0700000000000216
1360,6,0.139999999999986
2211,6,0.240000000000009
2608,5,0.280000000000001
864,4,0.0999999999999943
1616,6,0.180000000000007
1600,5,0.169999999999987
1712,6,0.189999999999998
1648,5,0.170000000000016
1072,6,0.109999999999985
1168,5,0.129999999999995
960,4,0.100000000000023
278,5,0.0199999999999818
2048,6,0.230000000000018
1408,5,0.159999999999997
1872,7,0.199999999999989
2192,7,0.25
1216,5,0.140000000000015
1552,5,0.169999999999987
278,5,0.0200000000000102
1504,5,0.169999999999987
1696,5,0.189999999999998
2384,6,0.27000000000001
1201,5,0.129999999999995
10864,7,1.22999999999999
318,5,0.0400000000000205
1360,5,0.149999999999977
2096,6,0.240000000000009
1712,6,0.189999999999998
2000,6,0.210000000000008
685,5,0.0800000000000125
1744,5,0.179999999999978
1168,5,0.129999999999995
1200,4,0.120000000000005
1760,6,0.189999999999998
1576,6,0.159999999999997
1616,6,0.180000000000007
1680,7,0.200000000000017
1008,4,0.0999999999999943
2480,6,0.269999999999982
232,3,0.0300000000000011
70,4,0
1456,5,0.140000000000015
1792,5,0.189999999999998
1408,5,0.150000000000006
1344,5,0.120000000000005
989,6,0.109999999999985
1008,4,0.0999999999999943
1072,5,0.100000000000023
2640,7,0.289999999999992
2240,6,0.25
1376,6,0.159999999999997
1568,6,0.169999999999987
1312,5,0.150000000000006
2032,5,0.219999999999999
74,4,0.0100000000000193
2096,6,0.219999999999999
1504,5,0.169999999999987
2032,5,0.219999999999999
1664,6,0.170000000000016
172,5,0.0199999999999818
1600,5,0.170000000000016
3584,6,0.389999999999986
3104,6,0.349999999999994
799,5,0.0900000000000034
464,3,0.039999999999992
2256,7,0.27000000000001
960,5,0.0999999999999943
2928,7,0.370000000000005
2672,7,0.310000000000002
2144,6,0.240000000000009
1360,5,0.150000000000006
248,4,0.0199999999999818
1248,4,0.120000000000005
332,6,0.0300000000000011
803,5,0.0800000000000125
1072,5,0.119999999999976
768,5,0.0800000000000125
2144,6,0.22999999999999
1152,5,0.120000000000005
1712,6,0.189999999999998
864,5,0.0900000000000034
1616,6,0.180000000000007
1871,6,0.199999999999989
1568,6,0.180000000000007
895,5,0.0900000000000034
1360,5,0.139999999999986
1152,5,0.110000000000014
1520,6,0.169999999999987
1456,5,0.150000000000006
528,5,0.0500000000000114
1856,6,0.189999999999998
720,4,0.0699999999999932
1456,5,0.159999999999997
864,4,0.0900000000000034
2448,7,0.27000000000001
2256,7,0.259999999999991
66,3,0.00999999999999091
14272,6,1.39000000000001
660,5,0.0600000000000023
2784,7,0.310000000000002
912,4,0.0900000000000034
1792,5,0.179999999999978
2288,6,0.260000000000019
1133,6,0.119999999999976
2448,7,0.27000000000001
1776,7,0.210000000000008
1504,5,0.159999999999997
2160,7,0.240000000000009
