Evaluations,Played,Time
1790,5,0.29
8448,7,0.94
4096,5,0.55
4096,5,0.48
7424,6,0.93
2557,5,0.51
7424,6,0.84
3711,5,0.61
3072,4,0.149999999999999
7424,6,0.71
5632,5,0.390000000000001
9984,7,0.83
5888,6,0.459999999999999
4864,5,0.450000000000001
2302,4,0.25
6400,5,0.6
4864,5,0.449999999999999
4864,5,0.300000000000001
4096,5,0.58
4864,5,0.299999999999999
4888,6,0.65
9728,6,1.21
8960,6,1.11
8192,6,1
6656,6,0.66
5632,5,0.390000000000001
6656,6,0.460000000000001
7424,6,0.889999999999997
7424,6,0.91
4096,5,0.490000000000002
2046,4,0.379999999999999
3072,4,0.48
3080,5,0.23
7424,6,0.829999999999998
9216,7,1.07
9216,7,1.1
6142,7,0.710000000000001
7680,7,0.919999999999998
5888,6,0.740000000000002
6656,6,0.869999999999997
2046,4,0.210000000000001
8448,7,0.940000000000001
6656,6,0.779999999999998
3096,5,0.5
6400,5,0.75
4350,6,0.550000000000001
3901,5,0.640000000000001
4888,6,0.66
3326,5,0.25
6656,6,0.84
7680,7,0.849999999999998
10752,7,1.28
4864,5,0.660000000000004
4864,5,0.669999999999995
3851,6,0.590000000000003
7424,6,0.850000000000001
6400,5,0.539999999999999
3070,5,0.460000000000001
4096,5,0.5
3581,6,0.469999999999999
8448,7,1
4925,6,0.600000000000001
6656,6,0.789999999999999
7424,6,0.890000000000001
5632,5,0.559999999999995
4096,5,0.540000000000006
2072,4,0.0999999999999943
5632,5,0.380000000000003
2557,5,0.479999999999997
9984,7,1.1
3072,4,0.5
4096,5,0.509999999999998
8187,8,0.640000000000001
4864,5,0.470000000000006
4864,5,0.309999999999995
4864,5,0.289999999999999
2046,4,0.32
4608,4,0.460000000000001
9216,7,0.990000000000002
4120,6,0.420000000000002
8448,7,0.649999999999999
5632,5,0.390000000000001
3072,4,0.140000000000001
66,3,0.0399999999999991
5632,5,0.379999999999995
5632,5,0.390000000000001
2100,5,0.120000000000005
4144,6,0.189999999999998
4864,5,0.289999999999999
3096,5,0.140000000000001
78,5,0.0399999999999991
5632,5,0.380000000000003
3120,5,0.149999999999999
2100,5,0.109999999999999
4608,4,0.32
5632,5,0.380000000000003
1048,3,0.25
4607,6,0.530000000000001
3072,4,0.159999999999997
9216,7,0.740000000000002
4096,5,0.509999999999998
2046,4,0.410000000000004
3072,4,0.409999999999997
7424,6,0.890000000000001
3072,4,0.270000000000003
6656,6,0.869999999999997
4608,4,0.339999999999996
5632,5,0.380000000000003
2607,5,0.479999999999997
5656,6,0.710000000000001
2096,4,0.460000000000001
4864,5,0.57
2072,4,0.259999999999998
6656,6,0.810000000000002
1080,4,0.100000000000001
4864,5,0.299999999999997
2096,4,0.490000000000002
6656,6,0.799999999999997
9472,8,1.01000000000001
4096,5,0.599999999999994
3072,4,0.310000000000002
2557,5,0.469999999999999
