Evaluations,Played,Time
12400,6,1.436089
16200,7,1.75211
9800,5,0.96806
11600,5,1.080068
8000,5,0.816051
6000,4,0.524033
14400,7,1.500093
3720,5,0.392025
13000,6,1.416088
8600,5,0.868055
4324,6,0.33202
8600,5,0.832051999999999
10400,5,1.136071
1720,4,0.188011999999999
1640,4,0.248016
11800,6,1.368085
20400,7,2.180136
16000,6,1.620102
6800,5,0.708044000000001
1840,4,0.232013999999999
11800,6,1.196075
10400,5,0.980060999999999
2073,4,0.304019
9800,5,0.948059999999998
7400,5,0.668041000000002
9320,6,1.048066
3720,5,0.452028000000002
8000,5,0.936058999999997
8844,7,0.884055
13600,6,1.420089
6600,4,0.608038000000001
3724,6,0.328019999999999
11800,6,1.248078
1734,6,0.192011999999998
16200,7,1.744109
12400,6,1.488093
8600,5,0.908056999999999
13600,6,1.400087
6800,5,0.644041000000001
15400,6,1.692105
5520,5,0.544034000000003
3017,6,0.316019999999995
12600,7,1.504094
1600,3,0.128008000000001
11600,5,1.212076
10600,6,1.12007
7224,6,0.868054000000001
14200,6,1.732108
7320,5,0.800049999999999
14400,7,1.620102
1600,3,0.156008999999997
8600,5,0.896056000000002
7400,5,0.724046000000001
13000,6,1.304081
8600,5,0.816051000000002
13600,6,1.400088
9400,6,1.024064
10600,6,1.12407
13000,6,1.456091
1852,5,0.140008999999999
2320,4,0.280017000000001
8800,6,0.980060999999999
2342,6,0.252015999999998
4296,5,1.000063
9320,6,1.012063
1728,5,0.0960059999999956
13000,6,1.352084
11800,6,1.26808
10000,6,1.27207900000001
5497,6,0.584036999999995
18720,8,2.132133
8120,6,0.808050000000009
1076,5,0.208012999999994
10600,6,1.244078
10040,6,1.11207
11800,6,1.252078
10600,6,1.164073
8120,6,0.900055999999992
6600,4,0.792049000000006
13000,6,1.520095
2073,4,0.284018000000003
1724,6,0.296019000000001
11120,6,1.116069
13600,6,1.44809100000001
13400,5,1.400087
3128,6,0.316019999999995
10600,6,1.200075
8120,6,0.904057000000009
3600,4,0.280017000000001
4296,5,1.024064
9800,5,0.956059999999994
11800,6,1.188074
11800,6,1.28008000000001
8000,5,0.888055999999992
8000,5,0.936058000000003
9200,5,0.876054999999994
13600,6,1.47609200000001
7199,6,0.812050999999997
10600,6,1.172073
5497,6,0.468029000000001
9800,5,0.940059000000005
16000,6,1.868117
13600,6,1.62010099999999
11200,6,1.352085
7040,6,0.688043000000008
11000,5,1.15607199999999
2326,5,0.268017
8000,5,0.964060000000003
6200,5,0.664040999999997
3250,6,0.308019999999999
8200,6,0.828051000000002
19200,7,2.25214099999999
10600,6,1.176074
5073,5,0.468029000000001
9200,5,0.956060000000008
11000,5,1.188074
8000,5,0.83205199999999
11200,6,1.27207900000001
6000,4,0.648041000000006
15400,6,1.68810499999999
9440,6,1.052066
6120,5,0.536034000000001
7440,6,0.768048000000007
13600,6,1.55209699999999
5640,6,0.59603700000001
11800,6,1.256078
5040,5,0.588037
12200,5,1.228077
3996,5,0.976061000000001
8600,5,0.920057
10200,4,0.956059999999994
15000,7,1.73210800000001
1858,5,0.144008999999983
2157,5,0.824051999999995
11800,6,1.22007600000001
18000,7,1.99612500000001
21800,8,2.57216099999999
12400,6,1.38008600000001
9400,6,1.16807299999999
5600,5,0.580036000000007
9800,5,1.03606500000001
2860,4,0.220013999999992
8200,6,0.968060000000008
11440,7,1.21607599999999
9440,6,0.920058000000012
9800,5,1.02006299999999
11600,5,1.232077
3126,6,0.272017000000005
9920,6,1.01206399999998
1856,5,0.184010999999998
9320,6,0.964060000000018
9800,5,1.13607099999999
8600,5,0.832052000000004
