Evaluations,Played,Time
12400,6,1.176073
13200,7,1.196075
4200,4,0.284018
6660,5,0.508031
10000,6,0.908057
2440,4,0.140009
18600,7,1.592099
9400,6,0.912057
8000,5,0.676043
11200,6,1.076067
14800,6,1.328083
9800,5,0.80805
3660,5,0.328021000000001
9400,6,0.820050999999999
3497,5,0.452028
11920,7,1.292081
13400,5,1.100069
14000,5,1.108069
8120,6,0.732046
21200,8,2.124133
7400,5,0.612037999999998
18600,7,1.584099
8000,5,0.864053999999999
10400,5,0.840052
13000,6,1.140072
10600,6,1.024064
9400,6,0.972059999999999
13800,7,1.456091
6440,6,0.528033000000001
13000,6,1.360085
8400,4,0.688042999999997
8720,6,0.800050000000002
10000,6,1.044066
9800,5,0.848053000000004
10468,8,0.964059999999996
7224,6,0.748047
11800,6,1.100068
12400,6,1.072067
13000,6,1.08406799999999
3000,4,0.220014000000006
7400,5,0.584035999999998
6800,5,0.648040999999999
4646,7,0.424025999999998
9260,6,0.772049000000003
8600,5,0.736046000000002
19800,7,1.908119
4118,6,0.448028000000001
13000,6,1.292081
966,5,0.184010999999998
8600,5,0.768048
13000,6,1.244078
10600,6,1.028064
11800,6,1.096069
10400,5,0.856053000000003
2324,5,0.132007999999999
11600,5,0.968060999999999
11200,6,1.068067
7464,7,0.712043999999999
5720,6,0.500031
7400,5,0.612039000000003
8800,6,0.832051999999997
13000,6,1.224076
10520,6,0.972060999999997
1557,5,0.800049999999999
8720,6,0.792049000000006
6000,4,0.468029999999999
9200,5,0.728045000000002
11200,6,1.024064
10840,7,1.132071
8600,5,0.724044999999997
1730,5,0.156010000000002
2200,3,0.148009000000002
9200,5,0.808050999999999
15600,7,1.544096
6444,7,0.548034000000001
4320,5,0.336020999999988
13000,6,1.18407400000001
7320,5,0.656041000000002
7400,5,0.788049999999998
13800,7,1.480092
18800,8,1.90411899999999
11320,7,1.232077
6600,4,0.520032999999998
11320,7,1.00806300000001
4920,5,0.340020999999993
15400,6,1.372086
12600,7,1.348084
19200,7,1.92012000000001
19000,6,1.78011099999999
3096,5,0.912057000000004
3660,5,0.236014999999995
19800,7,1.75611000000001
6920,6,0.628039000000001
8600,5,0.768047999999993
11800,6,1.184074
8600,5,0.656041000000002
13800,7,1.244078
8000,5,0.812049999999999
8840,6,0.788049999999998
17400,7,1.484092
4920,5,0.348022
11800,6,1.068067
8000,5,0.716045000000008
17000,8,1.74410899999999
2454,5,0.196011999999996
8000,5,0.67604200000001
16200,7,1.56809799999999
13600,6,1.38408700000001
17400,7,1.66010299999999
8600,5,0.760047999999998
14200,6,1.252078
13800,7,1.32008300000001
12400,6,1.17607299999999
5448,5,0.416026000000002
18000,7,1.6001
2444,5,0.188012000000001
10600,6,0.928058000000007
11200,6,1.03606499999999
11200,6,1.10406900000001
6200,5,0.572035
10040,6,0.908056999999999
8600,5,0.660040999999993
8600,5,0.760047999999998
14400,7,1.39608700000001
11200,6,1.044065
7400,5,0.616039000000001
8800,6,0.91205699999999
11800,6,1.03206400000001
846,5,0.684043000000003
9200,5,0.840052999999997
12800,5,1.040065
11120,6,1.06006600000001
2456,5,0.180010999999993
866,5,0.768048000000007
8660,6,0.720044999999999
12400,6,1.040065
11800,6,0.99206199999999
13400,5,1.180074
8720,6,0.900055999999992
11200,6,1.072067
10400,5,0.888056000000006
12200,5,0.964059999999989
16200,7,1.69610600000001
2440,4,0.212012999999985
8000,5,0.608038000000022
10000,6,0.888055999999978
4200,4,0.340021000000007
9400,6,0.908057000000014
8000,5,0.716043999999982
8600,5,0.800049999999999
12400,6,1.14407200000002
5600,5,0.560034999999999
2332,5,0.144008999999983
10400,5,0.904055999999997
