Evaluations,Played,Time
46500,8,2.552159
38250,7,1.896119
50895,8,2.856178
46125,7,2.504157
39540,7,1.992124
23818,8,1.172073
37125,7,1.948122
55665,8,3.144197
48375,7,2.636164
29145,7,1.460092
35625,6,1.856116
44145,8,2.492155
46680,8,2.692169
39375,7,2.192137
41625,7,2.200137
68145,9,4.080255
34875,7,1.91612
34770,7,1.912119
31125,6,1.604101
47625,8,2.70816900000001
43875,7,2.496156
43875,7,2.320145
51750,7,2.87618000000001
39270,7,2.072129
70290,8,4.192262
43125,8,2.340146
43305,8,2.312145
41040,8,2.292143
22680,7,1.176074
74055,9,4.49228000000001
47520,8,2.748172
57750,8,3.24020300000001
37856,9,1.988124
36000,7,1.964123
41625,7,2.24413999999999
20058,7,0.904056000000011
48375,7,2.65216599999999
25920,7,1.38408700000001
51165,8,2.86417899999999
51165,8,2.964185
16395,6,0.744045999999997
64500,8,3.67623
25500,6,1.23607699999999
26895,7,1.39608800000001
37125,7,2.100131
40500,7,2.29614299999999
37395,8,2.10413200000001
29439,8,1.560097
28590,7,1.59610000000001
63750,9,3.75623499999999
43875,7,2.36814800000001
26063,8,1.27207900000001
34875,7,1.89211899999999
37125,7,1.972123
52024,9,3.04819000000001
32625,7,1.792112
44250,8,2.46415400000001
47250,7,2.62016399999999
52125,8,3.04019
41046,9,2.18813700000001
45135,8,2.616163
24375,6,1.256079
35760,7,2.01212599999999
43290,8,2.43615199999999
36540,8,1.908119
28875,6,1.45609100000001
46665,8,2.54415899999998
88875,7,5.37233600000002
49500,7,2.90418099999999
42750,7,2.42815200000001
32032,8,1.71610699999999
38250,7,2.15213499999999
49500,7,2.764173
40500,7,2.124132
45000,7,2.488156
48915,8,2.800175
29415,7,1.55609699999999
41625,7,2.248141
102750,8,6.512407
36180,7,1.93212
30000,6,1.51609500000001
79830,8,4.67629200000002
28296,8,1.53609599999999
17805,6,0.924058000000002
21561,8,1.13607099999999
30375,7,1.64010300000001
40125,6,2.272142
33750,7,1.75210899999999
39375,7,2.07613000000001
58875,8,3.268204
69165,8,3.916245
47520,8,2.79617500000001
37125,7,2.056128
32796,8,1.78411199999999
51165,8,2.94418400000001
36000,7,2.012125
75750,8,4.604288
37125,7,2.12013300000001
33750,7,1.85611599999999
37665,8,2.044127
48375,7,2.788175
46500,8,2.66816600000001
41625,7,2.340147
45165,7,2.52815799999999
34500,6,1.87611699999999
38250,7,1.98412400000001
49125,9,2.81217599999999
47250,7,2.57216000000003
43500,6,2.29214400000001
42915,7,2.388149
31125,6,1.62010099999998
44250,8,2.524158
53250,8,3.09619299999997
37125,7,2.00012500000003
37309,8,2.11613299999999
38250,7,2.02812599999999
39135,7,2.11213200000003
60000,8,3.56822299999999
22407,8,1.17207400000001
28875,6,1.43208900000002
48915,8,2.81617599999998
33375,6,1.91611999999998
48375,7,2.69216800000004
25500,6,1.38008599999995
47385,8,2.65216600000002
18657,7,0.872054999999989
52500,9,3.04019
37032,8,2.08013
45000,7,2.43615200000005
22965,7,1.22007599999995
45795,9,2.60016300000001
46500,8,2.64416499999999
33649,8,1.90411900000004
40395,7,2.32014499999997
30000,6,1.66410400000001
72540,8,4.32026999999999
32625,7,1.70410600000002
36750,6,1.90812
57915,8,3.300206
48375,7,2.672167
42045,8,2.27614199999999
27645,6,1.38808699999998
35895,7,2.01212600000002
41790,7,2.22013800000002
34290,8,1.84411599999999
31125,6,1.736108
37125,7,2.10013099999998
47895,9,2.80017500000002
26625,6,1.38408699999997
41625,7,2.28814300000005
39550,8,2.228139
43875,7,2.44415299999997
45555,8,2.63616500000001
18645,6,0.960059999999999
125625,9,8.052503
69000,8,4.04825299999999
23528,8,1.14807200000001
20062,7,0.908055999999988
30180,6,1.56009799999998
42375,6,2.27614200000005
43305,8,2.46015399999999
44250,8,2.50815699999998
41625,7,2.24813999999998
46875,6,2.59216200000003
68715,9,4.03625199999999
32520,7,1.70410700000002
43290,8,2.46415400000001
73125,7,4.284268
43298,9,2.38414899999998
41625,7,2.27214199999997
26062,8,1.34808400000003
38010,7,2.04812800000002
55125,7,3.02418899999998
41205,7,2.12813299999999
48915,8,2.72817000000003
31125,6,1.62810199999996
51180,8,2.96418500000004
32520,7,1.74010899999996
40500,7,2.14413400000001
58875,8,3.312207
43125,8,2.41215099999999
36000,7,1.860116
32625,7,1.64810299999999
38250,7,2.14413400000001
60750,7,3.45621599999998
38250,7,2.01612600000004
37590,7,2.00012499999997
9284,6,0.348022000000014
20915,8,1.02406400000001
37125,7,1.93612100000001
47250,7,2.76017199999995
50415,9,2.90418199999999
66750,8,3.86424100000005
39375,7,2.24814099999998
43875,7,2.34414600000002
45270,8,2.60816299999999
21270,7,1.13607099999996
13500,4,0.632040000000018
49665,7,2.72817000000003
22298,7,1.06406699999997
19770,6,0.996061999999995
43290,8,2.29214300000001
32250,6,1.860117
58500,7,3.29620599999998
37680,8,2.032127
41625,7,2.22013800000002
17395,8,0.912057000000004
59415,9,3.42021399999999
30274,8,1.68410499999999
17876,8,0.888056000000006
59625,7,3.54422099999999
25500,6,1.22407700000002
42750,7,2.27214199999997
50625,7,2.72417000000002
48930,8,2.83617700000002
36750,6,1.97612399999997
40500,7,2.15213399999999
45375,8,2.49615600000004
56790,8,3.21620100000001
38250,7,2.07212999999996
50040,8,2.77617300000003
43290,8,2.35614799999996
18375,5,1.01606300000003
38524,9,2.19613700000002
83895,9,5.06831699999998
256875,7,16.597037
42000,8,2.21213899999998
51000,8,2.84417700000006
47250,7,2.71616999999992
26895,7,1.43209000000002
47385,8,2.64416500000004
67770,8,4.06825400000002
60000,8,3.54022099999997
46401,9,2.67216699999994
35618,9,1.88811800000008
34875,7,1.95612299999993
70500,9,4.23626400000001
56524,9,3.35221000000001
50625,7,2.956185
37875,6,2.01612599999999
71955,8,4.284267
52395,9,3.08019300000001
54270,8,3.16819799999996
32625,7,1.66010400000005
28875,6,1.428089
51270,9,2.84817799999996
28875,6,1.59609999999998
33915,7,1.71610700000008
40500,7,2.16413499999999
43024,9,2.44415300000003
41895,8,2.39614999999992
47250,7,2.67616700000008
17802,7,0.868053999999916
78711,9,4.59628700000007
67125,9,3.98024899999996
31665,7,1.70810700000004
28875,6,1.48409299999992
31665,7,1.67610400000001
48915,8,2.68016800000009
64399,9,3.70023099999992
38250,7,2.05212800000004
41625,7,2.37214900000004
40500,7,2.29614299999992
53250,8,2.91218200000003
50625,7,2.81217600000002
52875,7,3.10019399999999
18661,7,0.840052000000014
27750,6,1.51609499999995
42750,7,2.34414600000002
32790,7,1.67610500000001
65625,8,3.87624200000005
55665,8,3.13619599999993
12651,6,0.560035000000084
35046,8,1.78011199999992
40395,7,2.16813500000001
12266,6,1.896119
45000,7,2.45215300000007
57750,8,3.448215
53430,8,3.06419199999993
23312,8,2.73617100000001
88290,8,5.46834200000001
22965,7,1.28808000000004
45270,8,2.70416899999998
46125,7,2.78017399999999
45000,7,2.61216300000001
40770,8,2.42015100000003
28304,9,1.46809199999996
45000,7,2.47615499999995
58500,7,3.43621500000006
21186,7,1.06806600000004
39090,8,2.16413599999998
46125,7,2.62416399999995
42915,7,2.40414999999996
24969,9,1.3760860000001
35145,8,2.00412499999993
29250,7,1.62810200000001
33540,6,1.74410899999998
59250,9,3.68423000000007
48750,8,2.76817299999993
39921,9,2.23214000000007
32250,6,1.7521089999999
60000,8,3.65222800000004
67125,9,4.10425699999996
37665,8,2.16813500000001
48375,7,2.92018300000007
37020,7,2.14013399999999
55080,8,3.11619399999995
31665,7,1.80411300000003
47790,8,2.86017900000002
31679,8,1.75611000000004
56520,8,3.348209
40681,9,2.25214099999994
21000,6,1.18807400000003
34875,7,1.86811699999998
52260,9,3.01218800000004
33750,7,1.84011499999997
38250,7,2.13613299999997
43125,8,2.536159
60375,9,3.54422099999999
39375,7,2.19613800000002
27094,7,1.45609100000001
39270,7,2.30814399999997
18934,7,1.08806800000002
44715,8,2.61616300000003
37125,7,2.22013900000002
47250,7,2.72416999999996
50044,9,2.89618099999996
39375,7,2.32414600000004
35625,6,1.98812399999997
70125,8,4.24826500000006
47625,8,2.68016799999998
25770,7,1.452091
23520,7,1.31608200000005
14547,9,0.704043999999953
58020,9,3.60422500000004
39653,9,2.41215099999999
29250,7,1.64410299999997
48330,8,2.88818000000003
38250,7,2.26814200000001
52125,8,3.10819399999991
36727,9,1.94012099999998
47250,7,2.73617100000001
62250,8,3.86424199999999
7794,6,0.468029000000001
44415,8,2.52015800000004
63915,9,4.04425200000003
61125,8,3.77623600000004
41625,7,2.33614599999999
65760,9,4.06425400000001
46665,8,2.79617499999995
40675,8,2.46415400000001
17487,7,0.840053000000012
24375,6,1.38808599999993
24667,9,1.36408600000004
66750,8,4.00824999999998
28875,6,1.52809600000001
46500,8,2.79617400000006
44250,8,2.51615800000002
39510,8,2.22013799999991
37680,8,2.23214000000007
52395,9,3.18819899999994
11385,5,0.508032000000071
42750,7,2.536158
39375,7,2.192137
100290,10,6.40840099999991
50040,8,3.03218900000002
47625,8,2.70817
39375,7,2.28814299999999
27655,7,1.51209400000005
31395,7,1.78411200000005
26625,6,1.51609399999995
20790,5,1.12807099999998
42177,9,2.50015600000006
28500,5,1.53609599999993
37125,7,2.07613000000003
51750,7,2.980186
56205,8,3.38021100000003
16376,8,0.904056999999966
39000,6,2.22413900000004
42750,7,2.52415799999994
8894,6,1.98812399999997
45000,7,2.60816299999999
31665,7,1.748109
